Unnamed: 0,trial_order,trial_type,participant,word,modality,answer,correction,sessionID,exp_part,dyad,pcnID,English,cosine_similarity,guess_binary,expressibility_dutch,SemanticSubcat,filename
168,10,practice,1,knippen,combinatie,knippen,0,11_1,1,11,4,to cut,1.0,1,,,11_1_pr_9_p1_knippen_combinatie_final.avi
169,11,practice,1,comfortabel,combinatie,moe,0,11_1,1,11,4,comfortable,0.169,0,,,11_1_pr_10_p1_comfortabel_combinatie_final.avi
170,12,target,1,bitter,combinatie,zuur,0,11_1,1,11,4,bitter,0.581,0,0.409843169892478,gustatory,11_1_trial_11_p1_bitter_combinatie_final.avi
171,13,target,1,kat,combinatie,kat,0,11_1,1,11,4,cat,1.0,1,0.782999080138815,animal,11_1_trial_12_p1_kat_combinatie_final.avi
172,14,target,1,klein,combinatie,krimpen,0,11_1,1,11,4,small,0.281,0,0.779274600156361,quantity,11_1_trial_13_p1_klein_combinatie_final.avi
173,15,target,1,sterk,combinatie,sterk,0,11_1,1,11,4,strong,1.0,1,0.82173351174681,animate,11_1_trial_14_p1_sterk_combinatie_final.avi
174,16,target,1,blazen,combinatie,blazen,0,11_1,1,11,4,to blow,1.0,1,0.771810542050373,vocal_oral,11_1_trial_15_p1_blazen_combinatie_final.avi
175,17,target,1,slaan,combinatie,highfive,0,11_1,1,11,4,to hit,5.429,0,0.794014980882957,manual,11_1_trial_16_p1_slaan_combinatie_final.avi
176,18,target,1,weten,combinatie,idee,0,11_1,1,11,4,to know,0.292,0,0.561280966931274,cognitive,11_1_trial_17_p1_weten_combinatie_final.avi
177,19,practice,0,gek,gebaren,gek,0,11_1,1,11,3,crazy,1.0,1,,,11_1_pr_18_p0_gek_gebaren_final.avi
178,20,practice,0,olifant,gebaren,olifant,0,11_1,1,11,3,elephant,1.0,1,,,11_1_pr_19_p0_olifant_gebaren_final.avi
179,21,target,0,boos,gebaren,juichen,0,11_1,1,11,3,angry,0.159,0,0.803028772880841,valence,11_1_trial_20_p0_boos_gebaren_final.avi
180,22,target,0,zwaar,gebaren,wanhoop,0,11_1,1,11,3,heavy,0.074,0,0.688818480327848,quantity,11_1_trial_21_p0_zwaar_gebaren_final.avi
181,23,target,0,regen,gebaren,douchen,0,11_1,1,11,3,rain,0.37,0,0.729078471280972,environment,11_1_trial_22_p0_regen_gebaren_final.avi
182,24,target,0,zoet,gebaren,eten,0,11_1,1,11,3,sweet,0.292,0,0.258150304252129,gustatory,11_1_trial_23_p0_zoet_gebaren_final.avi
183,25,target,0,vallen,gebaren,vallen,0,11_1,1,11,3,to fall,1.0,1,0.717367201892134,locomotion,11_1_trial_24_p0_vallen_gebaren_final.avi
184,26,target,0,lachen,gebaren,lachen,0,11_1,1,11,3,to laugh,1.0,1,0.829161424358265,vocal_oral,11_1_trial_25_p0_lachen_gebaren_final.avi
185,27,target,0,fluisteren,gebaren,fluisteren,0,11_1,1,11,3,to whisper,1.0,1,0.615289104632194,auditory,11_1_trial_26_p0_fluisteren_gebaren_final.avi
186,28,practice,1,auto,gebaren,autorijden,0,11_1,1,11,4,car,0.826,0,,,11_1_pr_27_p1_auto_gebaren_final.avi
187,29,practice,1,koken,gebaren,koken,0,11_1,1,11,4,to cook,1.0,1,,,11_1_pr_28_p1_koken_gebaren_final.avi
188,30,target,1,koud,gebaren,koud,0,11_1,1,11,4,cold,1.0,1,0.847021849271004,temperature,11_1_trial_29_p1_koud_gebaren_final.avi
189,31,target,1,bliksem,gebaren,bliksem,0,11_1,1,11,4,lightning,1.0,1,0.525289002863704,environment,11_1_trial_30_p1_bliksem_gebaren_final.avi
190,32,target,1,piepen,gebaren,praten,0,11_1,1,11,4,squeak,0.296,0,0.329523830267451,auditory,11_1_trial_31_p1_piepen_gebaren_final.avi
191,33,target,1,bijten,gebaren,bijten,0,11_1,1,11,4,to bite,1.0,1,0.788344961875328,vocal_oral,11_1_trial_32_p1_bijten_gebaren_final.avi
192,34,target,1,likken,gebaren,likken,0,11_1,1,11,4,to lick,1.0,1,0.757301371697859,gustatory,11_1_trial_33_p1_likken_gebaren_final.avi
193,35,target,1,kotsen,gebaren,overgeven,0,11_1,1,11,4,to vomit,0.773,0,0.802266372635419,gustatory,11_1_trial_34_p1_kotsen_gebaren_final.avi
194,36,target,1,lopen,gebaren,lopen,0,11_1,1,11,4,to walk,1.0,1,0.841423850173278,locomotion,11_1_trial_35_p1_lopen_gebaren_final.avi
195,37,practice,0,haasten,geluiden,blazen,0,11_1,1,11,3,to hurry,0.084,0,,,11_1_pr_36_p0_haasten_geluiden_final.avi
196,38,practice,0,dansen,geluiden,zingen,0,11_1,1,11,3,to dance,0.377,0,,,11_1_pr_37_p0_dansen_geluiden_final.avi
197,39,target,0,snel,geluiden,wind,0,11_1,1,11,3,fast,0.087,0,0.45736979983774,manner,11_1_trial_38_p0_snel_geluiden_final.avi
198,40,target,0,ziek,geluiden,hoesten,0,11_1,1,11,3,sick,0.322,0,0.548898090158061,animate,11_1_trial_39_p0_ziek_geluiden_final.avi
199,41,target,0,slang,geluiden,slang,0,11_1,1,11,3,snake,1.0,1,0.756185551284266,animal,11_1_trial_40_p0_slang_geluiden_final.avi
200,42,target,0,zuur,geluiden,hijgen,0,11_1,1,11,3,sour,0.052,0,0.361936361379245,gustatory,11_1_trial_41_p0_zuur_geluiden_final.avi
201,43,target,0,onweer,geluiden,ontploffing,0,11_1,1,11,3,thunder,0.239,0,0.515683484907029,environment,11_1_trial_42_p0_onweer_geluiden_final.avi
202,44,target,0,ademen,geluiden,hijgen,0,11_1,1,11,3,to breathe,0.593,0,0.784779073219606,olfactory,11_1_trial_43_p0_ademen_geluiden_final.avi
203,45,target,0,verbranden,geluiden,fluiten,0,11_1,1,11,3,to burn,0.061,0,0.367189286077145,other,11_1_trial_44_p0_verbranden_geluiden_final.avi
204,46,practice,1,snijden,geluiden,hakken,0,11_1,1,11,4,to cut,0.581,0,,,11_1_pr_45_p1_snijden_geluiden_final.avi
205,47,practice,1,bloem,geluiden,lekker,0,11_1,1,11,4,flower,0.17,0,,,11_1_pr_46_p1_bloem_geluiden_final.avi
206,48,target,1,walgen,geluiden,vies,0,11_1,1,11,4,disgusted,0.354,0,0.664921279040402,valence,11_1_trial_47_p1_walgen_geluiden_final.avi
207,49,target,1,vrouw,geluiden,nieuwsgierig,0,11_1,1,11,4,female,0.055,0,0.403534954357456,animate,11_1_trial_48_p1_vrouw_geluiden_final.avi
208,50,target,1,heet,geluiden,zwaar,0,11_1,1,11,4,hot,0.292,0,0.49098203287298,temperature,11_1_trial_49_p1_heet_geluiden_final.avi
209,51,target,1,niet,geluiden,teleurstelling,0,11_1,1,11,4,not,0.059,0,0.332493391437193,logical,11_1_trial_50_p1_niet_geluiden_final.avi
210,52,target,1,zout,geluiden,leuk,0,11_1,1,11,4,salt,0.023,0,0.153255935410395,gustatory,11_1_trial_51_p1_zout_geluiden_final.avi
211,53,target,1,huilen,geluiden,huilen,0,11_1,1,11,4,to cry,1.0,1,0.822727134099333,vocal_oral,11_1_trial_52_p1_huilen_geluiden_final.avi
212,54,target,1,horen,geluiden,begrijpen,0,11_1,1,11,4,to hear,0.446,0,0.293526913460625,auditory,11_1_trial_53_p1_horen_geluiden_final.avi
213,1,practice,0,fiets,geluiden,rijden,0,11_2,2,11,3,bicycle,0.582,0,,,11_2_pr_0_p0_fiets_geluiden_c0_final.avi
214,2,practice,0,fiets,geluiden,fiets,1,11_2,2,11,3,bicycle,1.0,1,,,11_2_pr_1_p0_fiets_geluiden_c1_final.avi
215,3,practice,0,klok,geluiden,klok,0,11_2,2,11,3,clock,1.0,1,,,11_2_pr_2_p0_klok_geluiden_c0_final.avi
216,4,target,0,ei,geluiden,ballon,0,11_2,2,11,3,egg,0.155,0,0.286021122209493,object,11_2_trial_3_p0_ei_geluiden_c0_final.avi
217,5,target,0,ei,geluiden,uil,1,11_2,2,11,3,egg,0.234,0,0.286021122209493,object,11_2_trial_4_p0_ei_geluiden_c1_final.avi
218,6,target,0,ei,geluiden,koekoeksklok,2,11_2,2,11,3,egg,0.234,0,0.286021122209493,object,11_2_trial_5_p0_ei_geluiden_c2_final.avi
219,7,target,0,goed,geluiden,genieten,0,11_2,2,11,3,good,0.198,0,0.42473028945648,valence,11_2_trial_6_p0_goed_geluiden_c0_final.avi
220,8,target,0,goed,geluiden,tevreden,1,11_2,2,11,3,good,0.315,0,0.42473028945648,valence,11_2_trial_7_p0_goed_geluiden_c1_final.avi
221,9,target,0,goed,geluiden,lekker,2,11_2,2,11,3,good,0.575,0,0.42473028945648,valence,11_2_trial_8_p0_goed_geluiden_c2_final.avi
222,10,target,0,blij,geluiden,giechelen,0,11_2,2,11,3,happy,0.247,0,0.571342868662109,valence,11_2_trial_9_p0_blij_geluiden_c0_final.avi
223,11,target,0,blij,geluiden,verrassing,1,11_2,2,11,3,happy,0.284,0,0.571342868662109,valence,11_2_trial_10_p0_blij_geluiden_c1_final.avi
224,12,target,0,blij,geluiden,trots,2,11_2,2,11,3,happy,0.421,0,0.571342868662109,valence,11_2_trial_11_p0_blij_geluiden_c2_final.avi
225,13,target,0,man,geluiden,motor,0,11_2,2,11,3,male,0.17,0,0.422189612157541,animate,11_2_trial_12_p0_man_geluiden_c0_final.avi
226,14,target,0,man,geluiden,boos,1,11_2,2,11,3,male,0.115,0,0.422189612157541,animate,11_2_trial_13_p0_man_geluiden_c1_final.avi
227,15,target,0,man,geluiden,man,2,11_2,2,11,3,male,1.0,1,0.422189612157541,animate,11_2_trial_14_p0_man_geluiden_c2_final.avi
228,16,target,0,verdrietig,geluiden,huilen,0,11_2,2,11,3,sad,0.389,0,0.746777577338304,valence,11_2_trial_15_p0_verdrietig_geluiden_c0_final.avi
229,17,target,0,verdrietig,geluiden,sniffen,1,11_2,2,11,3,sad,5.357,0,0.746777577338304,valence,11_2_trial_16_p0_verdrietig_geluiden_c1_final.avi
230,18,target,0,verdrietig,geluiden,verdrietig,2,11_2,2,11,3,sad,1.0,1,0.746777577338304,valence,11_2_trial_17_p0_verdrietig_geluiden_c2_final.avi
231,19,target,0,rennen,geluiden,rennen,0,11_2,2,11,3,to run,1.0,1,0.336019187014838,locomotion,11_2_trial_18_p0_rennen_geluiden_c0_final.avi
232,20,target,0,gooien,geluiden,gooien,0,11_2,2,11,3,to throw,1.0,1,0.32044193552744,manual,11_2_trial_19_p0_gooien_geluiden_c0_final.avi
233,21,practice,1,eend,geluiden,eend,0,11_2,2,11,4,duck,1.0,1,,,11_2_pr_20_p1_eend_geluiden_c0_final.avi
234,22,practice,1,sneeuw,geluiden,zee,0,11_2,2,11,4,snow,0.091,0,,,11_2_pr_21_p1_sneeuw_geluiden_c0_final.avi
235,23,practice,1,sneeuw,geluiden,blazen,1,11_2,2,11,4,snow,0.082,0,,,11_2_pr_22_p1_sneeuw_geluiden_c1_final.avi
236,24,practice,1,sneeuw,geluiden,regen,2,11_2,2,11,4,snow,0.455,0,,,11_2_pr_23_p1_sneeuw_geluiden_c2_final.avi
237,25,target,1,groot,geluiden,oneens,0,11_2,2,11,4,big,0.021,0,0.35201321754525,quantity,11_2_trial_24_p1_groot_geluiden_c0_final.avi
238,26,target,1,groot,geluiden,goed,1,11_2,2,11,4,big,0.264,0,0.35201321754525,quantity,11_2_trial_25_p1_groot_geluiden_c1_final.avi
239,27,target,1,groot,geluiden,twijfelen,2,11_2,2,11,4,big,0.049,0,0.35201321754525,quantity,11_2_trial_26_p1_groot_geluiden_c2_final.avi
240,28,target,1,vogel,geluiden,vogel,0,11_2,2,11,4,bird,1.0,1,0.615450673796237,animal,11_2_trial_27_p1_vogel_geluiden_c0_final.avi
241,29,target,1,zoemen,geluiden,bij,0,11_2,2,11,4,buzz,0.165,0,0.716372172073136,auditory,11_2_trial_28_p1_zoemen_geluiden_c0_final.avi
242,30,target,1,zoemen,geluiden,mug,1,11_2,2,11,4,buzz,0.217,0,0.716372172073136,auditory,11_2_trial_29_p1_zoemen_geluiden_c1_final.avi
243,31,target,1,zoemen,geluiden,wesp,2,11_2,2,11,4,buzz,0.208,0,0.716372172073136,auditory,11_2_trial_30_p1_zoemen_geluiden_c2_final.avi
244,32,target,1,vuur,geluiden,stikken,0,11_2,2,11,4,fire,0.166,0,0.325215717417947,object,11_2_trial_31_p1_vuur_geluiden_c0_final.avi
245,33,target,1,vuur,geluiden,regen,1,11_2,2,11,4,fire,0.145,0,0.325215717417947,object,11_2_trial_32_p1_vuur_geluiden_c1_final.avi
246,34,target,1,vuur,geluiden,vallen,2,11_2,2,11,4,fire,0.109,0,0.325215717417947,object,11_2_trial_33_p1_vuur_geluiden_c2_final.avi
247,35,target,1,hoog,geluiden,huilen,0,11_2,2,11,4,high,0.022,0,0.312736784773088,auditory,11_2_trial_34_p1_hoog_geluiden_c0_final.avi
248,36,target,1,hoog,geluiden,onbegrip,1,11_2,2,11,4,high,0.04,0,0.312736784773088,auditory,11_2_trial_35_p1_hoog_geluiden_c1_final.avi
249,37,target,1,hoog,geluiden,verdriet,2,11_2,2,11,4,high,-0.013,0,0.312736784773088,auditory,11_2_trial_36_p1_hoog_geluiden_c2_final.avi
250,38,target,1,vangen,geluiden,slaan,0,11_2,2,11,4,to catch,0.4,0,0.302403521174031,manual,11_2_trial_37_p1_vangen_geluiden_c0_final.avi
251,39,target,1,vangen,geluiden,tillen,1,11_2,2,11,4,to catch,0.373,0,0.302403521174031,manual,11_2_trial_38_p1_vangen_geluiden_c1_final.avi
252,40,target,1,vangen,geluiden,zweven,2,11_2,2,11,4,to catch,0.149,0,0.302403521174031,manual,11_2_trial_39_p1_vangen_geluiden_c2_final.avi
253,41,target,1,eten,geluiden,eten,0,11_2,2,11,4,to eat,1.0,1,0.672077057888257,vocal_oral,11_2_trial_40_p1_eten_geluiden_c0_final.avi
254,42,practice,0,geheim,combinatie,roddelen,0,11_2,2,11,3,secret,0.213,0,,,11_2_pr_41_p0_geheim_combinatie_c0_final.avi
255,43,practice,0,geheim,combinatie,geheim,1,11_2,2,11,3,secret,1.0,1,,,11_2_pr_42_p0_geheim_combinatie_c1_final.avi
256,44,practice,0,telefoon,combinatie,telefoon,0,11_2,2,11,3,telephone,1.0,1,,,11_2_pr_43_p0_telefoon_combinatie_c0_final.avi
257,45,target,0,scherp,combinatie,snee,0,11_2,2,11,3,sharp,0.233,0,0.557153125291575,haptic,11_2_trial_44_p0_scherp_combinatie_c0_final.avi
258,46,target,0,scherp,combinatie,snijden,1,11_2,2,11,3,sharp,0.246,0,0.557153125291575,haptic,11_2_trial_45_p0_scherp_combinatie_c1_final.avi
259,47,target,0,scherp,combinatie,scherp,2,11_2,2,11,3,sharp,1.0,1,0.557153125291575,haptic,11_2_trial_46_p0_scherp_combinatie_c2_final.avi
260,48,target,0,staart,combinatie,scheet,0,11_2,2,11,3,tail,0.087,0,0.613189302838734,quantity,11_2_trial_47_p0_staart_combinatie_c0_final.avi
261,49,target,0,staart,combinatie,staart,1,11_2,2,11,3,tail,1.0,1,0.613189302838734,quantity,11_2_trial_48_p0_staart_combinatie_c1_final.avi
262,50,target,0,vliegen,combinatie,vliegen,0,11_2,2,11,3,to fly,1.0,1,0.806355112315007,locomotion,11_2_trial_49_p0_vliegen_combinatie_c0_final.avi
263,51,target,0,jagen,combinatie,jagen,0,11_2,2,11,3,to hunt,1.0,1,0.682815334308846,survival,11_2_trial_50_p0_jagen_combinatie_c0_final.avi
264,52,target,0,slapen,combinatie,slapen,0,11_2,2,11,3,to sleep,1.0,1,0.857717036574825,survival,11_2_trial_51_p0_slapen_combinatie_c0_final.avi
265,53,target,0,zuigen,combinatie,slurpen,0,11_2,2,11,3,to suck,0.545,0,0.671311406311871,vocal_oral,11_2_trial_52_p0_zuigen_combinatie_c0_final.avi
266,54,target,0,zuigen,combinatie,zuigen,1,11_2,2,11,3,to suck,1.0,1,0.671311406311871,vocal_oral,11_2_trial_53_p0_zuigen_combinatie_c1_final.avi
267,55,target,0,wind,combinatie,wind,0,11_2,2,11,3,wind,1.0,1,0.641802506189562,environment,11_2_trial_54_p0_wind_combinatie_c0_final.avi
268,56,practice,1,glimlach,combinatie,lachen,0,11_2,2,11,4,smile,0.715,0,,,11_2_pr_55_p1_glimlach_combinatie_c0_final.avi
269,57,practice,1,glimlach,combinatie,blij,1,11_2,2,11,4,smile,0.374,0,,,11_2_pr_56_p1_glimlach_combinatie_c1_final.avi
270,58,practice,1,glimlach,combinatie,glimlach,2,11_2,2,11,4,smile,1.0,1,,,11_2_pr_57_p1_glimlach_combinatie_c2_final.avi
271,59,practice,1,juichen,combinatie,vieren,0,11_2,2,11,4,to cheer,0.462,0,,,11_2_pr_58_p1_juichen_combinatie_c0_final.avi
272,60,practice,1,juichen,combinatie,aanmoedigen,1,11_2,2,11,4,to cheer,0.283,0,,,11_2_pr_59_p1_juichen_combinatie_c1_final.avi
273,61,practice,1,juichen,combinatie,dansen,2,11_2,2,11,4,to cheer,0.178,0,,,11_2_pr_60_p1_juichen_combinatie_c2_final.avi
274,62,target,1,luidruchtig,combinatie,schreeuwen,0,11_2,2,11,4,loud,0.468,0,0.639905020121821,auditory,11_2_trial_61_p1_luidruchtig_combinatie_c0_final.avi
275,63,target,1,luidruchtig,combinatie,roepen,1,11_2,2,11,4,loud,0.306,0,0.639905020121821,auditory,11_2_trial_62_p1_luidruchtig_combinatie_c1_final.avi
276,64,target,1,luidruchtig,combinatie,aanvallen,2,11_2,2,11,4,loud,0.065,0,0.639905020121821,auditory,11_2_trial_63_p1_luidruchtig_combinatie_c2_final.avi
277,65,target,1,berg,combinatie,klimmen,0,11_2,2,11,4,mountain,0.407,0,0.63512643878935,environment,11_2_trial_64_p1_berg_combinatie_c0_final.avi
278,66,target,1,berg,combinatie,bergwandeling,1,11_2,2,11,4,mountain,6.786,0,0.63512643878935,environment,11_2_trial_65_p1_berg_combinatie_c1_final.avi
279,67,target,1,berg,combinatie,berg,2,11_2,2,11,4,mountain,1.0,1,0.63512643878935,environment,11_2_trial_66_p1_berg_combinatie_c2_final.avi
280,68,target,1,dik,combinatie,dik,0,11_2,2,11,4,thick,1.0,1,0.770642312607539,quantity,11_2_trial_67_p1_dik_combinatie_c0_final.avi
281,69,target,1,vechten,combinatie,vechten,0,11_2,2,11,4,to fight,1.0,1,0.820194675119722,survival,11_2_trial_68_p1_vechten_combinatie_c0_final.avi
282,70,target,1,geven,combinatie,geven,0,11_2,2,11,4,to give,1.0,1,0.65119202306575,manual,11_2_trial_69_p1_geven_combinatie_c0_final.avi
283,71,target,1,ruiken,combinatie,ruiken,0,11_2,2,11,4,to smell,1.0,1,0.762309813460577,olfactory,11_2_trial_70_p1_ruiken_combinatie_c0_final.avi
284,72,target,1,staan,combinatie,tevreden,0,11_2,2,11,4,to stand,0.063,0,0.588114856958718,locomotion,11_2_trial_71_p1_staan_combinatie_c0_final.avi
285,73,target,1,staan,combinatie,staan,1,11_2,2,11,4,to stand,1.0,1,0.588114856958718,locomotion,11_2_trial_72_p1_staan_combinatie_c1_final.avi
286,74,practice,0,zingen,gebaren,zingen,0,11_2,2,11,3,to sing,1.0,1,,,11_2_pr_73_p0_zingen_gebaren_c0_final.avi
287,75,practice,0,zwaaien,gebaren,zwaaien,0,11_2,2,11,3,to wave,1.0,1,,,11_2_pr_74_p0_zwaaien_gebaren_c0_final.avi
288,76,target,0,kind,gebaren,dansen,0,11_2,2,11,3,child,0.081,0,0.561592930943448,social,11_2_trial_75_p0_kind_gebaren_c0_final.avi
289,77,target,0,kind,gebaren,baby,1,11_2,2,11,3,child,0.761,0,0.561592930943448,social,11_2_trial_76_p0_kind_gebaren_c1_final.avi
290,78,target,0,kind,gebaren,kind,2,11_2,2,11,3,child,1.0,1,0.561592930943448,social,11_2_trial_77_p0_kind_gebaren_c2_final.avi
291,79,target,0,misschien,gebaren,twijfelen,0,11_2,2,11,3,maybe,0.284,0,0.504368306013113,logical,11_2_trial_78_p0_misschien_gebaren_c0_final.avi
292,80,target,0,misschien,gebaren,besluiteloos,1,11_2,2,11,3,maybe,0.064,0,0.504368306013113,logical,11_2_trial_79_p0_misschien_gebaren_c1_final.avi
293,81,target,0,misschien,gebaren,matig,2,11_2,2,11,3,maybe,0.179,0,0.504368306013113,logical,11_2_trial_80_p0_misschien_gebaren_c2_final.avi
294,82,target,0,bang,gebaren,schrikken,0,11_2,2,11,3,scared,0.747,0,0.713438710786138,valence,11_2_trial_81_p0_bang_gebaren_c0_final.avi
295,83,target,0,bang,gebaren,terugdeinzen,1,11_2,2,11,3,scared,0.454,0,0.713438710786138,valence,11_2_trial_82_p0_bang_gebaren_c1_final.avi
296,84,target,0,bang,gebaren,bang,2,11_2,2,11,3,scared,1.0,1,0.713438710786138,valence,11_2_trial_83_p0_bang_gebaren_c2_final.avi
297,85,target,0,stil,gebaren,stil,0,11_2,2,11,3,silent,1.0,1,0.818566029243692,auditory,11_2_trial_84_p0_stil_gebaren_c0_final.avi
298,86,target,0,kauwen,gebaren,kaak,0,11_2,2,11,3,to chew,0.328,0,0.732601016130094,gustatory,11_2_trial_85_p0_kauwen_gebaren_c0_final.avi
299,87,target,0,kauwen,gebaren,praten,1,11_2,2,11,3,to chew,0.209,0,0.732601016130094,gustatory,11_2_trial_86_p0_kauwen_gebaren_c1_final.avi
300,88,target,0,kauwen,gebaren,kauwen,2,11_2,2,11,3,to chew,1.0,1,0.732601016130094,gustatory,11_2_trial_87_p0_kauwen_gebaren_c2_final.avi
301,89,target,0,grommen,gebaren,leeuw,0,11_2,2,11,3,to growl,0.108,0,0.533166466445803,vocal_oral,11_2_trial_88_p0_grommen_gebaren_c0_final.avi
302,90,target,0,grommen,gebaren,tanden,1,11_2,2,11,3,to growl,0.075,0,0.533166466445803,vocal_oral,11_2_trial_89_p0_grommen_gebaren_c1_final.avi
303,91,target,0,grommen,gebaren,vampier,2,11_2,2,11,3,to growl,-0.013,0,0.533166466445803,vocal_oral,11_2_trial_90_p0_grommen_gebaren_c2_final.avi
304,92,target,0,zwemmen,gebaren,zwemmen,0,11_2,2,11,3,to swim,1.0,1,0.829267273459481,locomotion,11_2_trial_91_p0_zwemmen_gebaren_c0_final.avi
305,93,practice,1,bal,gebaren,gooien,0,11_2,2,11,4,ball,0.313,0,,,11_2_pr_92_p1_bal_gebaren_c0_final.avi
306,94,practice,1,bal,gebaren,handbal,1,11_2,2,11,4,ball,0.639,0,,,11_2_pr_93_p1_bal_gebaren_c1_final.avi
307,95,practice,1,bal,gebaren,bal,2,11_2,2,11,4,ball,1.0,1,,,11_2_pr_94_p1_bal_gebaren_c2_final.avi
308,96,practice,1,vliegtuig,gebaren,zweven,0,11_2,2,11,4,airplane,0.431,0,,,11_2_pr_95_p1_vliegtuig_gebaren_c0_final.avi
309,97,practice,1,vliegtuig,gebaren,zweefvliegtuig,1,11_2,2,11,4,airplane,0.838,0,,,11_2_pr_96_p1_vliegtuig_gebaren_c1_final.avi
310,98,practice,1,vliegtuig,gebaren,vliegen,2,11_2,2,11,4,airplane,0.745,0,,,11_2_pr_97_p1_vliegtuig_gebaren_c2_final.avi
311,99,target,1,ik,gebaren,hoofd,0,11_2,2,11,4,I,0.064,0,0.696928502541587,social,11_2_trial_98_p1_ik_gebaren_c0_final.avi
312,100,target,1,ik,gebaren,persoonlijkheid,1,11_2,2,11,4,I,0.155,0,0.696928502541587,social,11_2_trial_99_p1_ik_gebaren_c1_final.avi
313,101,target,1,ik,gebaren,ikzelf,2,11_2,2,11,4,I,0.847,0,0.696928502541587,social,11_2_trial_100_p1_ik_gebaren_c2_final.avi
314,102,target,1,dood,gebaren,dood,0,11_2,2,11,4,dead,1.0,1,0.75602172047801,animate,11_2_trial_101_p1_dood_gebaren_c0_final.avi
315,103,target,1,ver,gebaren,kijken,0,11_2,2,11,4,far,0.168,0,0.577545048933384,spatial,11_2_trial_102_p1_ver_gebaren_c0_final.avi
316,104,target,1,ver,gebaren,ver weg,1,11_2,2,11,4,far,8.0,0,0.577545048933384,spatial,11_2_trial_103_p1_ver_gebaren_c1_final.avi
317,105,target,1,vis,gebaren,vis,0,11_2,2,11,4,fish,1.0,1,0.69659625199764,animal,11_2_trial_104_p1_vis_gebaren_c0_final.avi
318,106,target,1,vlieg,gebaren,sprenkelen,0,11_2,2,11,4,fly,0.151,0,0.59811289452599,animal,11_2_trial_105_p1_vlieg_gebaren_c0_final.avi
319,107,target,1,vlieg,gebaren,zweven,1,11_2,2,11,4,fly,0.476,0,0.59811289452599,animal,11_2_trial_106_p1_vlieg_gebaren_c1_final.avi
320,108,target,1,vlieg,gebaren,vogeltje,2,11_2,2,11,4,fly,0.267,0,0.59811289452599,animal,11_2_trial_107_p1_vlieg_gebaren_c2_final.avi
321,109,target,1,langzaam,gebaren,traag,0,11_2,2,11,4,slow,0.896,0,0.689425946655567,manner,11_2_trial_108_p1_langzaam_gebaren_c0_final.avi
322,110,target,1,springen,gebaren,dansen,0,11_2,2,11,4,to jump,0.266,0,0.834800108850706,locomotion,11_2_trial_109_p1_springen_gebaren_c0_final.avi
323,111,target,1,springen,gebaren,springen,1,11_2,2,11,4,to jump,1.0,1,0.834800108850706,locomotion,11_2_trial_110_p1_springen_gebaren_c1_final.avi
324,1,practice,0,knippen,gebaren,schaar,0,12_1,1,12,5,to cut,0.543,0,,,12_1_pr_0_p0_knippen_gebaren_final.avi
325,2,practice,0,comfortabel,gebaren,knuffel,0,12_1,1,12,5,comfortable,0.218,0,,,12_1_pr_1_p0_comfortabel_gebaren_final.avi
326,3,target,0,ik,gebaren,ik,0,12_1,1,12,5,I,1.0,1,0.696928502541587,social,12_1_trial_2_p0_ik_gebaren_final.avi
327,4,target,0,dood,gebaren,dood,0,12_1,1,12,5,dead,1.0,1,0.75602172047801,animate,12_1_trial_3_p0_dood_gebaren_final.avi
328,5,target,0,snel,gebaren,rennen,0,12_1,1,12,5,fast,0.376,0,0.714505262077287,manner,12_1_trial_4_p0_snel_gebaren_final.avi
329,6,target,0,misschien,gebaren,twijfelen,0,12_1,1,12,5,maybe,0.284,0,0.504368306013113,logical,12_1_trial_5_p0_misschien_gebaren_final.avi
330,7,target,0,eten,gebaren,eten,0,12_1,1,12,5,to eat,1.0,1,0.814034264937255,vocal_oral,12_1_trial_6_p0_eten_gebaren_final.avi
331,8,target,0,lachen,gebaren,lachen,0,12_1,1,12,5,to laugh,1.0,1,0.829161424358265,vocal_oral,12_1_trial_7_p0_lachen_gebaren_final.avi
332,9,target,0,zwemmen,gebaren,zwemmen,0,12_1,1,12,5,to swim,1.0,1,0.829267273459481,locomotion,12_1_trial_8_p0_zwemmen_gebaren_final.avi
333,10,practice,1,koken,gebaren,roeren,0,12_1,1,12,6,to cook,0.32,0,,,12_1_pr_9_p1_koken_gebaren_final.avi
334,11,practice,1,bloem,gebaren,groeien,0,12_1,1,12,6,flower,0.17,0,,,12_1_pr_10_p1_bloem_gebaren_final.avi
335,12,target,1,hond,gebaren,blaffen,0,12_1,1,12,6,dog,0.542,0,0.702295683196924,animal,12_1_trial_11_p1_hond_gebaren_final.avi
336,13,target,1,ver,gebaren,wijzen,0,12_1,1,12,6,far,0.158,0,0.577545048933384,spatial,12_1_trial_12_p1_ver_gebaren_final.avi
337,14,target,1,scherp,gebaren,verbranden,0,12_1,1,12,6,sharp,0.097,0,0.501172040780983,haptic,12_1_trial_13_p1_scherp_gebaren_final.avi
338,15,target,1,vliegen,gebaren,vliegen,0,12_1,1,12,6,to fly,1.0,1,0.833642786833868,locomotion,12_1_trial_14_p1_vliegen_gebaren_final.avi
339,16,target,1,rennen,gebaren,rennen,0,12_1,1,12,6,to run,1.0,1,0.826568126656141,locomotion,12_1_trial_15_p1_rennen_gebaren_final.avi
